,id,genre
22964,43135,Fantasy
22966,167983,Drama
22966,167983,Comedy
22966,167983,Adventure
22968,73624,Comedy
22968,73624,Fantasy
22968,73624,Science Fiction
22969,79194,Action
22969,79194,Foreign
22970,200145,Drama
22970,200145,Romance
22970,200145,Comedy
22971,184578,Romance
22971,184578,Drama
22972,56743,Drama
22972,56743,Romance
22973,148044,Romance
22973,148044,Drama
22974,120509,Action
22974,120509,Adventure
22975,3162,Action
22975,3162,Horror
22976,24775,Action
22976,24775,Adventure
22976,24775,Comedy
22976,24775,Thriller
22977,20695,Thriller
22977,20695,Drama
22977,20695,Horror
22979,82703,Animation
22979,82703,Adventure
22979,82703,Family
22980,97370,Thriller
22980,97370,Science Fiction
22980,97370,Drama
22981,136797,Action
22981,136797,Crime
22981,136797,Drama
22981,136797,Thriller
22982,242042,Comedy
22982,242042,Drama
22982,242042,Romance
22985,177494,Comedy
22985,177494,Drama
22985,177494,Crime
22986,40346,Action
22986,40346,Comedy
22992,74343,Action
22992,74343,Drama
22992,74343,Thriller
22997,24202,Drama
22997,24202,Romance
22999,116894,Thriller
22999,116894,Drama
22999,116894,Mystery
23000,145995,Comedy
23000,145995,Drama
23003,144728,Comedy
23003,144728,Crime
23008,58767,War
23008,58767,Action
23008,58767,Thriller
23008,58767,Drama
23009,83201,Animation
23009,83201,Family
23013,54597,Action
23013,54597,Adventure
23013,54597,Thriller
23014,184323,Drama
23014,184323,Action
23014,184323,Thriller
23015,39853,Animation
23015,39853,Comedy
23017,134350,Drama
23017,134350,Action
23017,134350,Comedy
23018,236737,Comedy
23018,236737,Romance
23019,118915,Comedy
23019,118915,Drama
23020,116760,Comedy
23020,116760,Romance
23022,101242,Comedy
23022,101242,Romance
23023,157690,Drama
23023,157690,Comedy
23024,55825,Drama
23024,55825,Foreign
23025,72962,Animation
23025,72962,Family
23026,186971,Drama
23026,186971,History
23028,214250,Music
23028,214250,Documentary
23029,86133,Action
23029,86133,Thriller
23031,31950,Action
23031,31950,Thriller
23031,31950,Foreign
23033,164184,Drama
23033,164184,War
23034,160162,Crime
23034,160162,Drama
23035,4111,Comedy
23035,4111,Drama
23036,85620,Horror
23036,85620,Romance
23037,192577,Animation
23037,192577,Science Fiction
23039,26286,Drama
23039,26286,Mystery
23039,26286,Romance
23039,26286,Thriller
23040,45007,Action
23040,45007,Drama
23040,45007,Western
23042,31214,Romance
23042,31214,Drama
23043,109891,Drama
23043,109891,Comedy
23047,71996,Drama
23047,71996,Action
23047,71996,Thriller
23047,71996,Mystery
23048,39211,Comedy
23048,39211,Drama
23048,39211,Music
23049,16167,Horror
23049,16167,Mystery
23049,16167,Thriller
23050,62709,Drama
23050,62709,Mystery
23050,62709,Thriller
23051,47194,Horror
23051,47194,Thriller
23052,42552,Action
23052,42552,Thriller
23053,100402,Action
23053,100402,Adventure
23053,100402,Science Fiction
23058,195022,Comedy
23058,195022,Horror
23059,128113,Comedy
23059,128113,Crime
23059,128113,Romance
23060,119685,Animation
23060,119685,Action
23060,119685,Science Fiction
23062,86834,Drama
23062,86834,Adventure
23063,227783,Animation
23063,227783,Comedy
23063,227783,Family
23063,227783,Adventure
23064,257346,Animation
23064,257346,Science Fiction
23064,257346,Action
23066,214418,Family
23066,214418,Adventure
23069,151043,Music
23069,151043,Drama
23072,38080,History
23072,38080,Crime
23072,38080,Drama
23073,56415,Crime
23073,56415,Drama
23074,215031,Drama
23074,215031,Romance
23075,191104,Drama
23075,191104,Thriller
23075,191104,Crime
23076,42216,Comedy
23076,42216,Thriller
23076,42216,Mystery
23078,29290,Science Fiction
23078,29290,Drama
23078,29290,Horror
23079,4112,Crime
23079,4112,Drama
23080,173455,Documentary
23080,173455,Music
23084,373745,TV Movie
23084,373745,Thriller
23084,373745,Drama
23085,12685,Action
23085,12685,Adventure
23085,12685,Fantasy
23085,12685,Horror
23087,42551,Action
23087,42551,Adventure
23088,1732,Action
23088,1732,Adventure
23088,1732,Comedy
23090,142159,Adventure
23090,142159,Drama
23094,17456,Action
23094,17456,Horror
23094,17456,Western
23096,68123,Comedy
23096,68123,Foreign
23098,65674,Western
23098,65674,Action
23099,95752,Drama
23099,95752,Romance
23102,94664,Drama
23102,94664,War
23104,31329,Comedy
23104,31329,Mystery
23105,125395,Comedy
23105,125395,Crime
23106,53168,Comedy
23106,53168,Drama
23106,53168,Romance
23108,155084,Horror
23108,155084,Thriller
23110,188207,Action
23110,188207,Adventure
23111,145220,Comedy
23111,145220,Adventure
23111,145220,Crime
23111,145220,Family
23117,40172,Drama
23117,40172,Thriller
23117,40172,Romance
23117,40172,Foreign
23118,192134,Comedy
23118,192134,Crime
23118,192134,Drama
23120,218931,Drama
23120,218931,Family
23125,64527,Drama
23125,64527,Crime
23126,190955,Thriller
23126,190955,Crime
23126,190955,Drama
23127,208277,Drama
23127,208277,Comedy
23129,9753,Horror
23129,9753,Adventure
23129,9753,Drama
23129,9753,Thriller
23130,229613,Comedy
23130,229613,Romance
23133,213386,History
23133,213386,Drama
23134,38655,Comedy
23134,38655,Drama
23137,110112,Action
23137,110112,Comedy
23139,138222,Comedy
23139,138222,Drama
23140,60438,Western
23140,60438,Action
23140,60438,Drama
23142,146955,Crime
23142,146955,Thriller
23143,174675,Science Fiction
23143,174675,Thriller
23144,94344,History
23144,94344,Drama
23148,256474,Action
23148,256474,Crime
23148,256474,Thriller
23149,80973,Action
23149,80973,Romance
23149,80973,Thriller
23150,170689,Drama
23150,170689,Thriller
23151,34459,Action
23151,34459,Drama
23151,34459,Thriller
23152,183433,Thriller
23152,183433,Drama
23154,56533,Adventure
23154,56533,Action
23154,56533,Comedy
23154,56533,Thriller
23155,38626,Fantasy
23155,38626,Comedy
23155,38626,Science Fiction
23156,96769,Comedy
23156,96769,Documentary
23156,96769,Drama
23157,95177,Drama
23157,95177,Crime
23157,95177,Mystery
23157,95177,Romance
23160,52762,Adventure
23160,52762,Animation
23160,52762,Mystery
23161,178603,Thriller
23161,178603,Mystery
23162,94887,Drama
23162,94887,Thriller
23163,191294,Drama
23163,191294,Music
23164,69492,Drama
23164,69492,Crime
23164,69492,Thriller
23167,40715,Action
23167,40715,Adventure
23167,40715,Drama
23167,40715,Thriller
23168,70417,Drama
23168,70417,Fantasy
23168,70417,Romance
23169,264482,Adventure
23169,264482,War
23170,180299,Action
23170,180299,Crime
23170,180299,Thriller
23171,158091,Crime
23171,158091,Thriller
23171,158091,Drama
23171,158091,Action
23172,171776,Action
23172,171776,Thriller
23173,40740,Action
23173,40740,Science Fiction
23173,40740,Thriller
23174,64349,Drama
23174,64349,Crime
23177,90590,Drama
23177,90590,Action
23177,90590,Crime
23178,77528,Action
23178,77528,Comedy
23178,77528,Thriller
23178,77528,Romance
23179,44369,Drama
23179,44369,Comedy
23179,44369,Romance
23179,44369,Foreign
23180,39214,Comedy
23180,39214,Romance
23183,25706,Action
23183,25706,Comedy
23185,104250,Documentary
23185,104250,Drama
23185,104250,History
23186,88237,Action
23186,88237,Crime
23186,88237,Drama
23187,102382,Action
23187,102382,Adventure
23187,102382,Fantasy
23190,26831,Music
23190,26831,Drama
23192,42711,Action
23192,42711,Crime
23193,251519,Animation
23193,251519,Action
23193,251519,Adventure
23194,74241,Horror
23194,74241,Science Fiction
23195,47628,Action
23195,47628,Science Fiction
23195,47628,Thriller
23201,24006,Comedy
23201,24006,Drama
23202,45588,Comedy
23202,45588,Family
23202,45588,Fantasy
23203,94248,Action
23203,94248,Crime
23204,71990,Science Fiction
23204,71990,Horror
23204,71990,Drama
23206,35074,Horror
23206,35074,Science Fiction
23208,244509,Drama
23208,244509,Thriller
23210,98136,Thriller
23210,98136,Drama
23212,50767,Action
23212,50767,Adventure
23212,50767,Science Fiction
23213,161297,Mystery
23213,161297,Romance
23216,197796,Fantasy
23216,197796,Romance
23219,179538,Comedy
23219,179538,Horror
23220,172340,Romance
23220,172340,Drama
23221,25388,Action
23221,25388,Adventure
23221,25388,Drama
23221,25388,War
23222,47956,Action
23222,47956,Adventure
23222,47956,Drama
23223,127702,Mystery
23223,127702,Crime
23223,127702,Drama
23224,172385,Animation
23224,172385,Adventure
23224,172385,Comedy
23224,172385,Family
23225,262481,History
23225,262481,Comedy
23225,262481,Documentary
23227,196027,Drama
23227,196027,Mystery
23228,226448,Drama
23228,226448,Romance
23228,226448,Science Fiction
23229,214314,Documentary
23229,214314,Family
23230,32005,Action
23230,32005,Adventure
23230,32005,Drama
23230,32005,Thriller
23232,119926,Drama
23232,119926,Romance
23232,119926,War
23234,157353,Thriller
23234,157353,Science Fiction
23234,157353,Drama
23234,157353,Mystery
23236,77333,Drama
23236,77333,Comedy
23237,167575,Horror
23237,167575,Thriller
23237,167575,Comedy
23237,167575,Action
23238,59726,Drama
23238,59726,Horror
23238,59726,Thriller
23241,166621,Music
23241,166621,Drama
23242,84465,Comedy
23242,84465,Romance
23243,219553,Comedy
23243,219553,Romance
23244,25951,Drama
23244,25951,Foreign
23244,25951,Thriller
23245,193610,Comedy
23245,193610,Romance
23246,184345,Comedy
23246,184345,Horror
23248,12242,Animation
23248,12242,Comedy
23248,12242,Family
23248,12242,Action
23251,29721,Documentary
23251,29721,Horror
23252,93122,Documentary
23252,93122,History
23253,209350,Comedy
23253,209350,Drama
23257,203739,Comedy
23257,203739,Action
23257,203739,Fantasy
23258,127016,Crime
23258,127016,Thriller
23259,199341,Comedy
23259,199341,Romance
23260,123961,War
23260,123961,Comedy
23262,221737,Horror
23262,221737,Fantasy
23262,221737,Science Fiction
23263,254473,Action
23263,254473,Crime
23263,254473,Drama
23264,152792,Crime
23264,152792,Drama
23264,152792,Thriller
23265,112083,Comedy
23265,112083,Music
23267,43857,Music
23267,43857,Romance
23268,80918,Family
23268,80918,Music
23269,130398,Romance
23269,130398,Drama
23269,130398,Music
23271,85564,Thriller
23271,85564,Mystery
23271,85564,Crime
23271,85564,Horror
23272,95555,Drama
23272,95555,Western
23273,89584,Adventure
23273,89584,Drama
23273,89584,Action
23273,89584,War
23275,145247,Adventure
23275,145247,Comedy
23275,145247,Drama
23276,210479,Drama
23276,210479,Thriller
23277,159403,Action
23277,159403,Foreign
23277,159403,Drama
23277,159403,History
23278,46943,Action
23278,46943,Drama
23278,46943,Thriller
23281,242310,Action
23281,242310,Crime
23281,242310,Thriller
23282,38585,Crime
23282,38585,Mystery
23282,38585,Thriller
23283,43901,Comedy
23283,43901,Drama
23283,43901,Family
23284,180624,Mystery
23284,180624,Drama
23285,44323,Drama
23285,44323,Action
23285,44323,Comedy
23285,44323,Western
23285,44323,Music
23288,293444,Comedy
23288,293444,Documentary
23288,293444,Drama
23289,76649,Action
23289,76649,Adventure
23289,76649,History
23289,76649,Romance
23289,76649,Drama
23294,192813,Action
23294,192813,Science Fiction
23296,22701,Action
23296,22701,Foreign
23296,22701,Science Fiction
23297,141643,Action
23297,141643,Drama
23298,137475,Family
23298,137475,Comedy
23298,137475,Romance
23300,51848,Family
23300,51848,Romance
23300,51848,Comedy
23301,236417,Family
23301,236417,Comedy
23301,236417,Romance
23302,197919,Horror
23302,197919,Thriller
23306,61642,Comedy
23306,61642,Crime
23310,33091,Drama
23310,33091,Family
23311,46845,Adventure
23311,46845,Drama
23311,46845,Western
23312,49588,Comedy
23312,49588,Crime
23312,49588,Action
23313,54919,Drama
23313,54919,Science Fiction
23313,54919,War
23316,177552,Horror
23316,177552,Thriller
23317,227425,Animation
23317,227425,Adventure
23317,227425,Comedy
23318,258096,Animation
23318,258096,Family
23318,258096,Adventure
23318,258096,Comedy
23319,216541,Action
23319,216541,Crime
23319,216541,Drama
23324,49158,Thriller
23324,49158,Horror
23324,49158,Science Fiction
23325,191720,Documentary
23325,191720,Drama
23328,174316,Comedy
23328,174316,Romance
23331,152599,Drama
23331,152599,Romance
23333,19703,Action
23333,19703,Drama
23335,262338,Thriller
23335,262338,Crime
23335,262338,Action
23339,94478,Comedy
23339,94478,Music
23339,94478,Romance
23339,94478,Foreign
23340,26166,Drama
23340,26166,Mystery
23342,186935,Crime
23342,186935,Drama
23343,56967,Documentary
23343,56967,Romance
23346,36465,TV Movie
23346,36465,Drama
23346,36465,History
23347,38281,Science Fiction
23347,38281,Action
23347,38281,Foreign
23347,38281,Adventure
23348,44263,Science Fiction
23348,44263,Action
23348,44263,Thriller
23350,105945,Action
23350,105945,Drama
23350,105945,Family
23350,105945,History
23350,105945,War
23354,55589,Drama
23354,55589,Comedy
23355,195522,History
23355,195522,Drama
23356,54281,Adventure
23356,54281,Action
23356,54281,Drama
23358,240832,Action
23358,240832,Science Fiction
23359,127585,Action
23359,127585,Adventure
23359,127585,Fantasy
23359,127585,Science Fiction
23360,124905,Action
23360,124905,Science Fiction
23360,124905,Thriller
23363,74505,Horror
23363,74505,Thriller
23367,188166,Crime
23367,188166,Thriller
23373,4269,Music
23373,4269,Drama
23374,54280,Adventure
23374,54280,Action
23374,54280,Drama
23375,54284,Adventure
23375,54284,Action
23375,54284,Drama
23377,59981,Animation
23377,59981,Music
23377,59981,Family
23380,94752,Action
23380,94752,Thriller
23381,37848,Action
23381,37848,Adventure
23381,37848,Fantasy
23381,37848,Science Fiction
23384,41847,Action
23384,41847,Drama
23386,49634,Drama
23386,49634,Foreign
23387,267795,Thriller
23387,267795,Drama
23387,267795,Horror
23387,267795,Mystery
23389,91456,Comedy
23389,91456,Romance
23390,89670,Thriller
23390,89670,Drama
23390,89670,Mystery
23391,120852,Thriller
23391,120852,Horror
23392,54306,Adventure
23392,54306,Action
23392,54306,Drama
23394,96912,Comedy
23394,96912,War
23395,205225,Drama
23395,205225,Crime
23396,54307,Action
23396,54307,Drama
23397,253251,Comedy
23397,253251,Drama
23397,253251,Romance
23400,91471,Adventure
23400,91471,Drama
23401,113154,Science Fiction
23401,113154,Foreign
23405,210947,Horror
23405,210947,Thriller
23414,260202,Thriller
23414,260202,Drama
23414,260202,Action
23414,260202,Mystery
23415,260339,Action
23415,260339,Drama
23415,260339,Crime
23418,272543,TV Movie
23418,272543,Drama
23422,198277,Comedy
23422,198277,Music
23422,198277,Romance
23422,198277,Drama
23423,253270,Drama
23423,253270,Comedy
23425,56171,Action
23425,56171,Horror
23425,56171,Science Fiction
23428,462788,TV Movie
23428,462788,Drama
23433,147726,Drama
23433,147726,Romance
23435,33543,Mystery
23435,33543,Horror
23436,47901,Comedy
23436,47901,Romance
23437,102651,Fantasy
23437,102651,Adventure
23437,102651,Action
23437,102651,Family
23437,102651,Romance
23439,254474,Horror
23439,254474,Action
23439,254474,Comedy
23440,148021,War
23440,148021,Drama
23440,148021,History
23440,148021,Romance
23443,194722,Romance
23443,194722,Comedy
23444,58832,Drama
23444,58832,Comedy
23444,58832,Family
23446,92269,Drama
23446,92269,Romance
23447,77925,Drama
23447,77925,Romance
23447,77925,Comedy
23449,118283,Drama
23449,118283,Comedy
23451,46615,War
23451,46615,Drama
23451,46615,Action
23454,133827,Crime
23454,133827,Adventure
23454,133827,Comedy
23455,258893,Animation
23455,258893,Comedy
23455,258893,Family
23455,258893,Mystery
23456,137698,Drama
23456,137698,Fantasy
23458,99312,TV Movie
23458,99312,Drama
23458,99312,Family
23459,188161,Comedy
23459,188161,Western
23460,109133,Horror
23460,109133,Thriller
23461,42200,Comedy
23461,42200,Fantasy
23461,42200,Romance
23462,31185,Drama
23462,31185,Foreign
23462,31185,History
23462,31185,Family
23462,31185,Romance
23465,137113,Action
23465,137113,Science Fiction
23466,228339,Drama
23466,228339,Romance
23468,185949,Drama
23468,185949,Fantasy
23469,173192,Crime
23469,173192,Documentary
23471,203819,Adventure
23471,203819,Drama
23472,177677,Action
23472,177677,Adventure
23472,177677,Thriller
23473,106938,Adventure
23473,106938,Fantasy
23473,106938,Family
23475,64923,Fantasy
23475,64923,Family
23476,75130,Western
23476,75130,Comedy
23478,255497,Comedy
23478,255497,Drama
23478,255497,Romance
23480,39567,Drama
23480,39567,Thriller
23483,159012,Crime
23483,159012,Documentary
23484,248376,Action
23484,248376,Crime
23485,192133,Drama
23485,192133,Music
23488,181753,Thriller
23488,181753,Drama
23488,181753,Mystery
23491,91245,War
23491,91245,Drama
23492,79778,Crime
23492,79778,Mystery
23495,82657,Thriller
23495,82657,Horror
23495,82657,Mystery
23496,185471,Action
23496,185471,Science Fiction
23496,185471,Adventure
23497,42886,Comedy
23497,42886,Music
23498,245175,Comedy
23498,245175,Romance
23499,46941,Drama
23499,46941,Romance
23503,234154,Drama
23503,234154,Comedy
23506,163376,Romance
23506,163376,Comedy
23507,92349,Fantasy
23507,92349,Drama
23512,222935,Romance
23512,222935,Drama
23515,174682,Horror
23515,174682,Thriller
23516,175541,Drama
23516,175541,Music
23517,220820,Drama
23517,220820,Action
23517,220820,Thriller
23517,220820,Crime
23518,105875,Animation
23518,105875,Family
23518,105875,Fantasy
23519,79906,Horror
23519,79906,Thriller
23520,140870,Animation
23520,140870,Adventure
23520,140870,Family
23522,40485,Action
23522,40485,Thriller
23523,93057,Drama
23523,93057,Comedy
23524,106042,Crime
23524,106042,Drama
23525,128841,Horror
23525,128841,Thriller
23526,82881,Animation
23526,82881,Comedy
23526,82881,Action
23526,82881,Family
23527,202238,Comedy
23527,202238,Drama
23528,61221,Adventure
23528,61221,Comedy
23528,61221,Thriller
23529,44631,Action
23529,44631,Adventure
23530,43808,Comedy
23530,43808,Family
23530,43808,Romance
23536,100271,Comedy
23536,100271,Fantasy
23536,100271,Animation
23536,100271,Drama
23539,15942,Drama
23539,15942,Action
23539,15942,Crime
23540,78463,Comedy
23540,78463,Drama
23541,68247,Western
23541,68247,Adventure
23544,201066,Drama
23544,201066,Comedy
23545,218425,Romance
23545,218425,Science Fiction
23547,227700,Thriller
23547,227700,Drama
23549,208182,Drama
23549,208182,Horror
